Time,ajankaytto,tyo_materiaali,tyo_harjoitukset,haaste_materiaali,haaste_harjoitukset,hyodyllisyys,innostavuus,soveltuvuus,mita_opin,vapaa_palaute
2016-05-23 11:54:23.159601+00:00,2,2,1,2,1,3,3,3,"",""
2016-05-14 11:19:37.024326+00:00,0,2,2,2,3,1,2,1,"UUSIA KÄSITTEITÄ JA MENETTELYTAPOJA ERI ASIA OSAISINKO NIITÄ KÄYTTÄÄ ",""
2016-05-12 12:26:18.477223+00:00,3,2,2,2,2,3,3,3,"muokkaamaan kuvaa ja käyttämään for kirjastoa",""
2016-05-12 11:15:45.153593+00:00,0,2,2,2,2,2,2,2,"",""
2016-05-09 18:36:53.374373+00:00,1,2,2,2,2,1,2,1,"",""
2016-05-09 18:01:32.559809+00:00,2,1,2,3,3,2,1,1,"Jakso täydensi hyvin edellistä silmukoiden osalta. Kuvankäsittely oli itselleni ehdottomasti haastavinta, etenkin viimeinen tehtävä (en ymmärtänyt koodia, vaikka osasin päätellä oikean vastauksen). Kilpikonnakuvioiden piirtäminen oli hauskaa ja kiinnostavaa, siinä tuli opittua paljon sen ohjelmoimisesta (joka muistuttaa jossain määrin legorobottien ohjelmoimista).","Yhdessä tehtävässä oli virhe, tehtävänannossa oli ks. rivi 7 vaikka se tehtävässä oli 9.  Kuvankäsittelytehtäviin olisi kaivannut lisäselvitystä, ainakin siihen viimeiseen. "
2016-05-07 07:10:39.415511+00:00,2,2,2,2,2,3,3,3,"Silmukat selvenivät, lisäksi opin kuvien käsittelystä paljon!","Kiva tapa oppia :)"
2016-05-03 18:38:34.851414+00:00,0,2,2,2,2,2,2,2,"",""
2016-04-30 14:31:49.643555+00:00,0,2,2,2,2,2,3,2,"Silmukan logiikan. Ja nyt ymmärrän, miten Photoshop käsittelee kuvia.",""
2016-04-29 19:20:32.076610+00:00,0,2,2,2,2,3,3,3,"Tekemään kivoja kuviota.",""
2016-04-28 17:15:48.063988+00:00,1,2,2,2,2,3,2,3,"",""
2016-04-28 12:37:31.939943+00:00,0,0,0,0,1,1,2,1,"",""
2016-04-28 10:20:52.496079+00:00,0,2,2,2,2,2,1,1,"Range()-funktion monipuolisempaa käyttöä sekä konnagrafiikan komentojen kertausta.","Selkeä komentokäsikirja olisi hyvä lisä materiaaliin kuin myös lyhyet ohjelmointitehtävät pelkkien koodipalojen ja suoritusnäppäin painallusten sijaan. Kuvanmuokkausosio tuntui hieman turhalta."
2016-04-27 07:39:29.686212+00:00,0,2,2,3,3,3,2,2,"","Vaikea välillä ymmärtää komentojen merkitystä, tulee vain kopioitua edellisestä tehtävästä 'oikeat' ratkaisut"
2016-04-26 23:19:46.082498+00:00,0,2,2,2,3,2,1,1,"",""
2016-04-26 14:16:39.941722+00:00,2,2,1,2,3,3,3,2,"Opin lisää miten kilppareilla piirretään kuvioita ja leimataan. Opin myös joitain perusteita miten kuvien värejä muokataan ja muutellaan sekä miten värien muuttaminen vaikuttaa muihin väreihin. Opin myös ohjelmointikaavoja, joilla kuvia voi käsitellä (käännellä, kopioida osittain tai kokonaan).",""
2016-04-26 13:36:23.793734+00:00,1,2,2,2,2,2,2,0,"",""
2016-04-24 15:59:24.476226+00:00,1,2,1,2,1,3,3,3,"Tajusin vihdoin kuvanmuokkauksen. Sitä on ollut myös javassa, mutten ole ymmärtänyt sen periaatteita.","Oliko tässä oikeasti deadline jo aikaa sitten? Eivät ole kovin nyvin näkyvillä, jos on..."
2016-04-23 20:24:17.718084+00:00,6,2,2,2,2,3,3,3,"silmukat, sisentämisen ja pikselit",""
2016-04-21 09:19:31.887983+00:00,1,2,2,2,2,3,3,3,"",""
2016-04-20 16:21:48.309364+00:00,2,2,2,2,2,2,3,2,"for- ja range- käsitteet ja kuinka niitä käytetään. Opin myös paljon uutta kuvanmuokkauksesta!",""
2016-04-19 11:04:12.343266+00:00,0,3,3,2,2,3,2,3,"",""
2016-04-19 11:03:21.025362+00:00,1,2,2,2,2,2,2,2,"",""
2016-04-17 13:11:12.551114+00:00,1,2,2,1,1,3,3,2,"Kuinka lyhyellä koodilla voi kuvaa muokata paljon.",""
2016-04-17 11:45:57.449466+00:00,1,2,2,2,1,2,3,2,"For ja range -komennot.","Tässä voisi selittää, miksi viimeisessä tehtävässä pitää olla -1 kohdassa kuva.setPixel(kuva.getWidth() - 1 - x, y, p). En itse katsonut vaihtoehtoja aluksi ja sain toimivan ohjelman kirjoittamalla kuva.setPixel(puolikas + puolikas - x, y, p) ja siihen ei tarvinnut kirjoittaa -1 missään vaiheessa. Onko minulta jäänyt joku asia huomaamatta? Tota -1 kohtaa ei selitetä missään, mutta kokeilin, että jokin pixeli on 'out of range', jos koodin kirjoittaa ilman sitä."
2016-04-17 10:21:26.402683+00:00,2,2,2,2,2,2,1,2,"Voisihan sitä kuvia tietty koodaamaallakin muokkailla. ","Kokonaisuus on sen verran pitkä, että alkoi into ja motivaatio (ja keskittymiskyky) loppua kohti heiketä. "
2016-04-16 05:51:48.978610+00:00,0,2,2,2,2,1,1,1,"",""
2016-04-15 09:10:54.104400+00:00,2,2,2,2,2,2,2,2,"Konnapiirtelyä, kuvan muokkausta ja silmukan käyttöä","Itse en innostu kuvan muokkauksesta, mutta konnagrafiikasta kyllä. Oppilaat varmaan nauttisivat pikseleitten muokkaamisesta ja sen seurauksena saamistaan hassunkurisista kuvista"
2016-04-14 14:33:00.214868+00:00,2,1,1,2,1,1,1,1,"For/while  lauseet tuli tutummiksi.","Kuvat oli aika omituisia? Ainakaan työelämässä noista ei ole juurikaan hyötyä. Suosisin ratkaisuja, joita voisi oikeasti käyttää työelämässä.  For ja while lauseita voisi minusta käydä paremmin läpi, eikä ympätä kaikkea täysin epäoleellista mukaan. Keskittyminen oleelliseen herpaantui, kun tosiaan kuvia tuli mukaan. Kilpikonnakin on ok, mutta sellaisen kattominen pidemmän päälle alkaa sapettamaan.  Esim tiedostoon kirjoittaminen, datan hakeminen jne tämä voisi olla myös ok. Tietokannat yhdistettynä for-lauseeseen jne..."
2016-04-13 06:37:49.183411+00:00,0,2,2,2,2,3,3,3,"",""
2016-04-12 19:52:55.236658+00:00,2,2,2,2,2,3,2,2,"While- ja for-silmukoiden ero ja käyttö.",""
2016-04-10 11:36:32.322904+00:00,2,2,2,2,2,2,2,2,"For ja range avulla simukoiden kayttö Pythonissa","Minulle oli vaikeata keskittya pixel aihekokonaisuuteen. Osata muokata kuvia on tietysti tarkeata nykypaivana, mutta minusta sille annettu osa oli liian iso, kun aiheena on silmukat."
2016-04-09 19:10:54.988544+00:00,0,2,2,2,2,2,2,3,"Opin käyttämään for-silmukkaa erilaisten komentojen toistamiseen. Opin, miten for- ja while-silmukat eroavat toisistaan.",""
2016-04-09 07:59:09.408947+00:00,1,2,2,2,2,2,2,1," Muutoin hyvä juttu, mutta ärsyttää kun jotkin käskyt (image  ja range) ei toimi omalla koneella. En viitsi jatkuvasti kysellä muilta keskustelupalstalla. ",""
2016-04-09 05:28:02.394374+00:00,2,2,2,2,2,3,3,3,"kuvankäsittelyä, monikulmioiden piirto, miten saadaan tehtyä nykyään in olevia aikuistenvärityskuvia :)",""
2016-04-07 13:20:18.726188+00:00,1,2,1,2,2,2,1,2,"Kuvan käsittelyä Pythonilla, silmukkarakenteet ja viittaukset muutujiin.","Mielestäni oikeita ohjelmointitehtäviä voisi olla enemmän."
2016-04-07 11:30:16.032864+00:00,1,2,2,1,1,3,3,3,"",""
2016-04-06 16:36:11.163674+00:00,1,2,2,2,2,2,2,2,"simukoiden käyttöä: for, while, kilpikonnapiirtämistä, kuvankäsittelyä...",""
2016-04-06 16:00:03.497271+00:00,3,2,2,2,2,2,3,3,"Silmukoita. Tämän viikon asioiden ymmärtäminen ei ollut yhtä helppoa kuin aiemmin. Joutui tekemään oikeasti töitä.","Sopivasti haastetta. 'Palikoiden' järjestäminen on aika opettavaista, vaikka aluksi tuntui lapselliselta. "
2016-04-06 06:42:32.378489+00:00,2,2,2,2,3,3,2,1,"",""
2016-04-05 19:39:49.150733+00:00,0,2,2,2,2,2,2,2,"Kuvien muokkauksen idean.","Viimeinen tehtävä vaati jonkin verran miettimistä."
2016-04-05 19:08:55.808359+00:00,2,2,1,1,2,2,1,1,"Viimeinen tehtävä iku haastava, en vielä oikein ymmärtänyt oikean vastauksen x-arvon muodostumista.g","Onko jossakin extratehtäviä, joissa koodataan itse enemmän?"
2016-04-05 17:36:17.117776+00:00,2,2,2,2,2,3,3,2,"Kuvan muokkausta Pythonilla",""
2016-04-05 14:23:27.912754+00:00,0,2,2,2,3,2,2,2,"Miten kuvien tehosteet toimii",""
2016-04-05 09:06:02.353455+00:00,2,2,2,2,2,3,3,3,"",""
2016-04-05 05:53:43.328727+00:00,0,2,2,2,2,1,2,1,"",""
2016-04-05 05:44:13.716204+00:00,3,2,3,2,2,2,2,2,"",""
2016-04-04 11:16:22.908843+00:00,1,2,2,2,2,2,2,2,"",""
2016-04-04 09:01:08.524405+00:00,1,2,2,2,2,3,3,3,"For-silmukan käytön.",""
2016-04-04 07:12:48.413403+00:00,0,2,2,2,2,3,3,3,"",""
2016-04-03 18:42:31.588125+00:00,0,2,2,2,2,2,2,2,"",""
2016-04-03 14:27:20.420424+00:00,0,2,2,2,2,4,4,4,"Opin paljon toistosta, siitä miten sitä tehdään ja soveltamismahdollisuuksista.",""
2016-04-03 14:26:08.552252+00:00,2,3,1,3,3,1,1,1,"",""
2016-04-03 14:15:29.969962+00:00,3,2,1,2,1,1,2,2,"",""
2016-04-03 13:32:42.836641+00:00,2,2,2,2,2,1,1,1,"Ainakin for-silmukasta ja while:stä. Myös kuvanmuokkauksesta pythonin avulla.","Muistaakseni jossain tämän osion ekoista tehtävistä oli virhe, ainakin luulen niin. En tarkalleen muista mikä tehtävä se oli."
2016-04-03 11:16:51.227926+00:00,2,1,1,3,3,1,1,1,"Kuvien värien säätämisestä voisi olla apua kenties joskus. Toisaalta... kuvankäsittelyohjelmia on  joilla tämän voi tehdä. Miksi opetella tekemään asia näin hankalasti?",""
2016-04-03 10:11:44.662205+00:00,0,2,2,2,2,2,1,1,"Silmukan käyttöä.",""
2016-04-03 09:44:15.343214+00:00,0,2,2,2,1,3,3,3,"Ohjelmakoodin oikeaa järjestystä ja listojen tekemistä sekä kuvan kääntelyä.",""
2016-04-03 08:37:18.529911+00:00,1,3,3,2,3,2,2,2,"toiston",""
2016-04-03 08:26:50.887596+00:00,2,2,2,2,2,1,1,2,"",""
2016-04-02 17:51:38.456892+00:00,2,2,2,2,2,3,2,3,"Tekemään silmukoita ja käyttämään niitä kuvioiden tekemiseen ja kuvien muokkaamiseen.",""
2016-04-02 13:49:56.765866+00:00,3,2,1,2,2,3,2,2,"Palauttelin mieleen käsitteet for ja while. Kuvia en ollutkaan ennen muokannut.","Missä vaiheessa tulee enemmän koodin kirjoittamista?"
2016-04-02 10:50:42.213962+00:00,0,3,0,1,0,1,0,1,"",""
2016-04-02 09:39:00.872643+00:00,1,2,2,1,3,2,2,2,"",""
2016-04-01 18:03:15.968051+00:00,2,2,2,2,2,2,2,1,"Ainakin kilpikonnista opin uusia asioita. Kuvankäsittely oli mielenkiintoista joskin vaikeaa.","Ohjelmat eivät ainakaan kurssin avauduttua toimineet kovin hyvin. Joihinkin kysymyksiin ei voinut vastata. Lisäksi ainakin kerran kävi niin , että koko ohjelma sammui yhtäkkiä. Syytä en todellakaan teidä. Tietokone ei kuitenkaan sammunut..."
2016-04-01 10:23:26.889498+00:00,2,2,2,2,2,3,2,3,"Silmukoiden rakennetta.","Tehtävät parempia kuin aiemmin"
2016-04-01 06:06:42.156610+00:00,2,2,2,2,2,2,3,3,"Opin sisäkkäisiä silmukoita, kuvan muokkaamista ja sen, ettei kuvaa saanut näkyviin ilman ohjelman aikakorjausta.","Sain Piazzassa opastusta nopeasti ja se auttoi eteenpäin. "
2016-03-31 18:16:51.133292+00:00,1,3,3,3,3,2,2,1,"Opin, miten toistoa voi käyttää. Jotain kuvanmuokkauksesta... ","Asiaa oli paljon. Kuvan muokkaus on jo aika haastavaa näin aloittelijalle. Onneksi on asiaa väännetty aika rautalangasta/pilkottu osiin, joten pystyy tehtäviä tekemään. "
2016-03-31 09:58:46.570407+00:00,1,2,2,2,2,3,3,3,"",""
2016-03-30 18:40:56.971039+00:00,3,2,2,2,2,3,3,2,"For- ja while -silmukoiden käyttöä, vähän lisää kuvion piirtämisestä (esim. leimaaminen ja kynän nosto) sekä kuvankäsittelyä, joka kyllä meinasi mennä vähän yli hilseen.","Erittäin mielenkiintoinen ja sopivasti haastava kurssi. Hyvin suunniteltu. Kiitos!"
2016-03-30 16:52:38.740718+00:00,2,1,2,2,1,3,3,3,"Silmukoiden käyttöä, kuvanmuokkauksen keinoja",""
2016-03-30 16:10:12.787657+00:00,2,2,1,3,2,2,2,2,"- for- ja while-silmukat - lisää Turtle-kirjastosta ja sen käytöstä - kuvankäsittelyä","Jakso oli luonteva jatko edellisille jaksoille. Työmäärä oli aika sopiva. Kuvankäsittelyosuus tuntui äkkiseltään hankalalta ja monimutkaiselta, eikä siihen päässyt oikein kunnolla sisälle."
